Class,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
1,61646,-1.5223045095,1.5051520432,0.3723643508,2.2868685581,-0.5265187444,0.9985930925,-1.08755604,-0.0272484029,-0.5330012513,0.1695727979,2.7903963906,-2.3169518921,-0.7825317871,-3.431737963,-0.5277017608,-3.2935576903,-3.9014989837,-2.5254404818,0.7951442202,0.4128006207,0.3322161757,0.4939808646,-0.0801982926,-0.2533273378,-0.4777996826,0.991739678,-0.9525539591,-0.390363998,19.04
1,62059,-1.6444030967,3.1298519331,-2.5769768217,3.4155733633,-0.4485254073,-1.2418928563,-1.9916521879,1.0026648896,-2.809071243,-4.1536924063,1.3981851185,-5.6532697024,-1.2336941384,-6.3325128145,0.4587148002,-1.9836096078,-4.9291620234,-1.0384820853,-0.1338191999,0.2901868294,0.4177620915,-0.6485758715,-0.3186173934,-0.6804129318,0.3898686762,0.0557502964,0.3946819554,0.2988207258,6.62
1,62080,-1.5994574018,2.6077200293,-2.9871929417,3.0641561468,-2.4979143169,-0.5411027928,-2.2777862277,1.2681661084,-1.9973310534,-3.8347750879,1.1133540926,-4.9769210411,-0.7955309347,-4.5495567437,1.813763254,-3.1774604964,-5.3693487785,-1.121454157,2.0305919379,0.2253329304,0.6629330396,0.1840868584,-0.0894518032,-0.5059999351,-0.0622588885,-0.0527144133,0.322854005,0.1352676367,180
1,62330,1.1408647366,1.2213174314,-1.4529554605,2.0675750576,0.8547420522,-0.9812225077,0.3257139137,-0.0377214069,0.1132193716,-2.1269727499,0.9159470289,-0.4685715381,-0.5233772937,-4.8618665809,0.4210133539,0.8664406247,4.0824848842,1.1963181517,-1.1007635835,-0.0677120412,-0.3775970953,-0.7934596599,-0.1323331715,-0.331586269,0.6648778567,-0.3093124341,0.0999419474,0.1229883119,1
1,62341,-5.2677597433,2.5067189592,-5.2909248176,4.8861341982,-3.3431884109,-1.1000854851,-5.8105091858,1.7263433551,-0.74927716,-4.8348279946,3.54601225,-7.7512854781,-1.195693945,-10.0185024459,0.2963961221,-7.477161727,-9.785800262,-4.243977148,2.6811267817,-0.2860432697,0.7642656249,0.4732616841,0.5484817231,-0.1568500518,-0.7101869446,-0.3664226773,-1.4867659203,0.6776641046,1.1
1,62467,-5.3446653754,-0.2857604082,-3.8356157818,5.3370480268,-7.6099087002,3.8746680317,1.2896299244,0.2017419168,-3.0035324373,-3.9905513318,4.9860138036,-6.116383223,0.0423244062,-6.0433931443,1.8214010318,-4.7454624675,-10.0756455907,-3.6045960155,1.4352938102,-1.5621623578,0.2760108222,1.3420445569,-1.0165786946,-0.0713612974,-0.3358693347,0.441044176,1.5206126205,-1.1159368032,1402.16
1,63578,-0.6391912534,-0.0855947886,1.2654519585,1.4011657317,-0.2605420787,1.0097945784,1.3019989709,-0.1352575229,-0.4315209217,-0.0913533731,-0.9210519957,-0.6138155286,0.1989130555,0.016087005,2.2062637752,-0.5271406278,-0.0572786796,0.4486556611,1.1644354652,0.8613067511,0.3403307527,0.7601697622,0.3533769752,-0.7788927426,-0.0706811598,-0.0333546437,-0.0619624216,-0.0626865318,290.18
1,64093,-6.133986948,2.9414994488,-5.5939855677,3.2588452229,-5.3155122186,-0.6373277631,-4.4764880449,1.695993587,-1.6067431513,-5.1172592099,3.9772222396,-8.0660960933,-0.7608875918,-8.6607709591,2.2202379897,-6.237596542,-11.0463816555,-4.1558793683,1.7636108744,-0.8150863158,0.8683398505,0.7937364983,0.2173465867,-0.0219850652,0.1458819139,0.6650876606,-1.6841860487,0.310195463,294.9
1,64412,-1.3480416443,2.5228206757,-0.7824322594,4.0830466519,-0.6622803296,-0.5987757125,-1.9435518512,-0.3295789509,-1.8532742257,-3.1621359549,1.5331938379,-4.6351269478,-1.113572734,-6.4358707376,-0.2931919479,-2.8499307954,-3.6542582877,-1.1830341366,0.831623853,0.348896285,1.0798714082,-0.3520264103,-0.2183576528,0.125865684,-0.0741801756,0.1791155265,0.6125798192,0.2342060896,1
1,64443,1.0795239781,0.8729880387,-0.3038504872,2.7553688509,0.3016876232,-0.3502837372,-0.0428479677,0.2466246084,-0.7791755958,-0.1576964458,1.928567632,-0.9358632864,-2.4314464452,-1.633472024,0.5343366527,1.4256055037,1.5935287861,1.1784678458,-1.5686975579,-0.252115099,-0.0232547845,-0.1586008339,-0.0388061577,-0.0603272547,0.3583388984,0.0769835704,0.018935832,0.0605741495,0
1,64585,1.0804333697,0.9628306808,-0.2780654777,2.7433180628,0.4123640757,-0.320778353,0.041289549,0.1761702996,-0.9669515511,-0.1941204665,2.1400568155,-0.2763087527,-1.1913057375,-1.8802754033,0.3982719563,1.3674330225,1.5226616996,1.0263174826,-1.5770704784,-0.1726586446,-0.0089961741,-0.0570361436,-0.0536915092,-0.0263732768,0.4002997312,0.0728277709,0.0270429343,0.0632375727,0
1,64785,-8.7444146437,-3.4204679838,-4.8505747319,6.6068457857,-2.800546172,0.1055115836,-3.2698012988,0.940377923,-2.5586906018,-3.624774714,5.2678616038,-5.583696926,0.1738955924,-6.6799767552,2.0841991431,-4.3488914455,-8.7607860229,-3.4075485442,1.3329300655,-1.8183154248,0.1029125538,0.3116261023,-4.1291954998,0.0346387322,-1.133631231,0.2722652462,1.8413072688,-1.7963625867,720.38
1,65358,1.1939160689,-0.5710850065,0.7425224136,-0.0145876823,-0.6245608981,0.8321616599,-0.8333504245,0.2728969985,1.1694253989,-0.3716719452,-0.2456768233,1.3759413504,0.8704568313,-0.8193193648,-1.550903562,0.1258529956,-0.3972455489,0.2723770654,1.2260221979,0.0629081292,-0.0495024277,0.2072651011,-0.2652718773,-0.6792937702,0.5118115276,1.2466044374,-0.0286711041,-0.0061120076,31.91
1,65385,-2.9238266643,1.5248371641,-3.0187580333,3.2892914754,-5.7555423736,2.2182763031,-0.5099954318,-3.5694435687,-1.0165916886,-4.3205357756,1.2772022647,-3.7017496667,-0.9718695935,-4.8577766721,0.0906055221,-2.8015019905,-4.186807537,-1.6484060937,1.1764455978,-0.4470394067,-0.5116568052,-0.1227240864,-4.288638999,0.5637966578,-0.9494513503,-0.2045321775,1.5102064874,-0.3247060126,1354.25
1,65728,1.2276144135,-0.6689737941,-0.2717848261,-0.5894397416,-0.6047950043,-0.3502849671,-0.4863645406,-0.0108086286,-0.7949441561,0.2645447489,0.8812680504,-0.3247037608,-0.2632638005,-1.1127354393,-0.5408495033,1.5334112482,0.8314426107,-0.4733466766,1.1901212635,0.2737992099,-0.0260547223,-0.2952547681,-0.1804585201,-0.4365386632,0.4946490593,-0.283738267,-0.0011282786,0.0350745013,98.01
1,65936,-3.5934760029,0.7814422631,-1.8224475142,0.6057606835,-1.1946558672,-0.5171948567,-1.7225231233,0.1288895238,0.0149633081,-2.8561168298,1.6182616204,-3.5813745013,0.6237069199,-6.1604566203,0.4947333991,-2.5431050401,-5.3012733907,-2.192712706,-0.0947237927,-0.4782193134,0.3517921258,0.3912489503,-0.2528748906,-0.4980424801,0.0101721931,0.9099287216,-1.478767246,0.7226730395,101.5
1,66037,0.2863023638,1.3993447481,-1.6825027088,3.8643770396,-1.185373402,-0.3417320138,-2.5393801227,0.768378375,-1.5478816278,-2.6597179465,2.6215881261,-3.4623618851,-1.0543001733,-4.9558233043,-1.4002744582,-2.3399429174,-5.1977944774,-1.3428144979,0.2888469105,0.2703601551,0.3524564136,-0.2436776521,-0.1940785465,-0.1722010875,0.7422371976,0.127789797,0.5697307904,0.2912058588,7.53
1,67150,-1.8242950598,0.4033265269,-1.9941220064,2.7565581636,-3.1390643257,0.4081850147,-1.2090451187,1.0956343539,-1.4472248922,-3.951002892,2.5607002016,-3.4119829114,-0.7816696199,-4.7327675352,-0.4339736549,-3.3060884118,-4.2310218754,-0.7508097704,2.690808342,1.5036883048,0.838760421,0.3417270958,0.9475064913,-0.1454930025,0.0493257725,0.8310654516,0.3324213039,0.2527127286,489.71
1,67571,-0.7584686527,-0.0454102785,-0.1684382902,-1.3132748145,-1.9017625316,0.7394334149,3.0718920464,-0.4834222442,0.6182027622,-1.7690597207,-0.651414014,-0.0054232908,-0.5171943414,0.2174697602,0.8835588245,-1.1739776486,0.2433471096,-0.3423007282,0.6870562024,-0.0324998989,0.0426194565,0.397223782,0.0722288654,-0.2422759966,0.5609164696,-0.5409545843,0.1506064464,-0.1171401148,549.06
1,67857,-1.7393337842,-1.3046546504,0.3141029073,0.0537401063,-0.0586957002,0.0712595573,0.6948618529,-0.3132699348,-0.649377114,0.5175678799,-1.3565577561,-0.2383826639,0.0695790191,-0.4316900537,-0.6747238893,-1.6541618071,-0.0539606013,0.5207458402,-1.554561747,-1.463994324,-0.6651720788,-0.6320780287,-0.4211757996,-0.4007743529,-0.0016403019,-0.4951623129,0.0316326197,0.0662796879,320
1,68207,-13.1926709562,12.7859706383,-9.9066500209,3.3203368829,-4.8011759323,5.7600585562,-18.750889158,-37.3534426379,-0.3915397439,-5.0525023671,4.4068055236,-4.6107564774,-1.9094879697,-9.072710934,-0.2260744509,-6.2115574821,-6.2481453534,-3.1492466947,0.0515761185,-3.4930499152,27.2028391573,-8.8870171409,5.3036069038,-0.6394348023,0.2632031235,-0.10887693,1.2695663554,0.9394073628,1
1,68207,-13.1926709562,12.7859706383,-9.9066500209,3.3203368829,-4.8011759323,5.7600585562,-18.750889158,-37.3534426379,-0.3915397439,-5.0525023671,4.4068055236,-4.6107564774,-1.9094879697,-9.072710934,-0.2260744509,-6.2115574821,-6.2481453534,-3.1492466947,0.0515761185,-3.4930499152,27.2028391573,-8.8870171409,5.3036069038,-0.6394348023,0.2632031235,-0.10887693,1.2695663554,0.9394073628,1
1,68207,-13.1926709562,12.7859706383,-9.9066500209,3.3203368829,-4.8011759323,5.7600585562,-18.750889158,-37.3534426379,-0.3915397439,-5.0525023671,4.4068055236,-4.6107564774,-1.9094879697,-9.072710934,-0.2260744509,-6.2115574821,-6.2481453534,-3.1492466947,0.0515761185,-3.4930499152,27.2028391573,-8.8870171409,5.3036069038,-0.6394348023,0.2632031235,-0.10887693,1.2695663554,0.9394073628,1
1,68207,-13.1926709562,12.7859706383,-9.9066500209,3.3203368829,-4.8011759323,5.7600585562,-18.750889158,-37.3534426379,-0.3915397439,-5.0525023671,4.4068055236,-4.6107564774,-1.9094879697,-9.072710934,-0.2260744509,-6.2115574821,-6.2481453534,-3.1492466947,0.0515761185,-3.4930499152,27.2028391573,-8.8870171409,5.3036069038,-0.6394348023,0.2632031235,-0.10887693,1.2695663554,0.9394073628,1
1,68207,-13.1926709562,12.7859706383,-9.9066500209,3.3203368829,-4.8011759323,5.7600585562,-18.750889158,-37.3534426379,-0.3915397439,-5.0525023671,4.4068055236,-4.6107564774,-1.9094879697,-9.072710934,-0.2260744509,-6.2115574821,-6.2481453534,-3.1492466947,0.0515761185,-3.4930499152,27.2028391573,-8.8870171409,5.3036069038,-0.6394348023,0.2632031235,-0.10887693,1.2695663554,0.9394073628,1
1,68207,-13.1926709562,12.7859706383,-9.9066500209,3.3203368829,-4.8011759323,5.7600585562,-18.750889158,-37.3534426379,-0.3915397439,-5.0525023671,4.4068055236,-4.6107564774,-1.9094879697,-9.072710934,-0.2260744509,-6.2115574821,-6.2481453534,-3.1492466947,0.0515761185,-3.4930499152,27.2028391573,-8.8870171409,5.3036069038,-0.6394348023,0.2632031235,-0.10887693,1.2695663554,0.9394073628,1
1,68357,1.2326044698,-0.5489311832,1.087872669,0.89408182,-1.433054899,-0.3567971422,-0.7174921972,0.0031665311,-0.1003967327,0.543187256,-1.0394170684,0.2852616088,-0.2060065678,-0.4985217758,-1.0641084507,-2.1560365432,0.5647610984,0.8378566596,-0.7289897603,-0.5762740614,-0.4486705166,-0.5175679679,0.0128333353,0.699216728,0.5272579805,-0.322606503,0.0808054374,0.035427182,19.59
1,69394,1.1404313243,1.1342430028,-1.4294547407,2.0122259891,0.6228001982,-1.1529230868,0.2211594777,0.0373717733,0.034485926,-1.8796438211,2.19166508,-0.4878497328,-1.7571370994,-4.4610512075,-0.4028842057,1.4109171086,3.619251252,2.2849267627,-0.4439991919,-0.0997118778,-0.3671360015,-0.8916271208,-0.1605780668,-0.108325962,0.6683743215,-0.3523932429,0.0719927693,0.1136843701,1
1,70071,-0.4400952032,1.1372389761,-3.2270797569,3.2422929338,-2.0339981531,-1.6184146475,-3.028012599,0.7645548199,-1.8019372094,-4.7117686842,4.6632545848,-5.1717346078,-1.6240702479,-6.7138781949,0.6079862677,-3.2752074989,-6.8238312135,-1.3553086862,0.291250739,0.895840844,0.7641867246,-0.2755776931,-0.3435715265,0.2330848293,0.6064336401,-0.3154334622,0.7682907513,0.4596233277,227.3
1,70229,0.3156417493,1.6367779623,-1.5196498829,4.0285709985,-1.1867942672,-0.7898130999,-2.2798074047,0.4729879267,-1.6576350027,-2.8949904008,1.6019853828,-2.8249456248,1.2692036355,-5.5913636893,-0.9748272871,-2.7377954963,-4.9615343155,-2.2247974078,-0.1361172698,0.3888848491,0.3459207502,-0.1080015945,-0.1654419418,0.27989458,0.8087830926,0.117362633,0.5895949028,0.3090640738,3.79
1,70270,-1.5125157579,1.1331385878,-1.6010524799,2.8134009683,-2.6645034058,-0.3103710939,-1.5208951638,0.8529957751,-1.4964945056,-4.0562926157,1.553755868,-2.7435513591,1.5045406706,-5.4287884987,-0.0160171234,-3.7271876127,-3.9462995892,-1.6802864432,2.3036126101,1.2495855627,0.7298277561,0.4852859147,0.5670054132,0.3235856916,0.0408708541,0.8258135533,0.4144822719,0.2672650825,318.11
1,70536,-2.271754537,-0.4576545607,-2.5890546387,2.2307782669,-4.2789825026,0.3886100795,0.1024854575,0.8131278381,-1.0929208385,-5.0320283857,3.5103475603,-2.2273984058,0.656823928,-5.1991857434,-0.1283110296,-3.9435209987,-3.8205223266,-0.5708210939,2.7833834077,2.2857579027,1.0963420095,0.6583986546,1.7116757346,0.3335400364,0.5385913736,-0.1935285123,0.2581941008,0.247269214,824.83
1,70828,0.196706752,1.1897572864,0.7048822175,2.8913877733,0.0455553694,1.2457304598,-1.1987142002,-2.4216164108,-1.2320886462,0.3242388861,-1.2739350803,-0.8686862953,-1.181944655,1.0275841719,1.6881323448,0.2562159782,0.1206083396,-0.0523460171,0.3298266319,0.6466164071,-1.3281317894,0.1893106181,-0.0055241836,-0.8147077395,0.40092428,0.2862813788,0.1352149456,0.2573147691,0.76
1,71033,-3.1708184155,0.1857345548,-3.3998515793,3.7611552903,-2.148047028,-1.5989444252,-2.5195653181,1.3162150107,-2.4001061162,-4.9934170383,4.4471917663,-5.2937601025,-1.4195782993,-6.4252762135,0.9140830342,-3.5151971663,-6.3474533075,-0.9035121658,1.1916062677,1.9322537251,1.0920511338,-0.0410804286,0.9043952177,0.1800156016,0.0499703397,-0.2570998378,0.8592815665,0.2259241857,426.4
1,72327,-4.1987346098,0.1941206368,-3.9175856783,3.9207478464,-1.8754857466,-2.1189329274,-3.6144451099,1.6878844654,-2.1898711359,-4.6842333251,4.3769066636,-5.0074408282,-1.304745078,-6.1924752639,1.0024042674,-3.3169343007,-6.1888341521,-1.0404126485,1.2330443495,1.0033504306,0.8013122359,-0.1830005765,-0.4403868624,0.2925394119,-0.1449674219,-0.2517439819,1.2494136743,-0.1315246435,238.9
1,72824,-1.1114952325,-0.2575752071,2.2502096348,1.1526709033,0.4329044745,1.254126028,-0.5841627901,-0.6096816053,1.0146024627,0.3345328241,0.8263748444,0.1968869005,-1.8859934981,-0.4720256371,-0.5781413957,-1.243007101,0.5704598274,-0.1590567662,0.4071875274,-0.5106135919,0.8629127901,0.9278250351,-0.3430580859,-0.2562682304,-0.6007421659,-0.1803312877,0.0267622261,-0.3583353212,45.03
1,73408,-2.869794946,1.3356669624,-1.0095301978,1.6938847285,-0.7414798946,-0.7967726964,-2.6142418772,1.0666364677,-1.1354965222,-3.943336821,2.5728302158,-2.2886635003,0.5620841777,-5.3387142096,-1.8532518914,-2.6192330539,-5.2314251274,-1.2348537367,0.3973080371,0.0115572105,0.5284213727,0.228027081,-0.7492979634,-0.0671789627,0.2157924852,-0.4536510118,0.3491910428,0.1988622682,16.48
1,74159,-1.5487880985,1.8086979504,-0.9535090338,2.2130853935,-2.0157277917,-0.9134568445,-2.3560129832,1.197168967,-1.6783740566,-3.5386502318,3.1020899272,-3.9933730545,-1.9374106233,-3.822894106,0.8309701107,-2.4753588538,-5.2118751677,-0.4138716782,0.9332621646,0.3907859638,0.8551382633,0.7747448215,0.059037152,0.3431998079,-0.4689379286,-0.2783379869,0.6259222152,0.3955733783,76.94
1,74262,-2.2505348092,2.3657548777,-2.9554911792,0.0897905975,-2.8307445668,-0.8444616392,-0.1740615607,-0.4071381378,0.1742162936,-2.9989262562,2.6051685752,-3.6777166142,-0.9612546362,-4.6294809968,1.9421816128,-4.1803788844,-4.6056864676,-2.5571841367,1.5895822019,-0.4865371418,0.2565596183,-0.4662452431,0.2911049275,0.2425665528,-1.2790937115,-1.1235343372,-0.6309765125,0.326839204,311.28
1,75033,-0.4303302057,0.9856326936,0.6457894373,0.3171310471,0.6163322063,-1.3474624572,1.0782335691,-0.1615182675,-0.4928558746,-1.0396376971,-0.3956077225,-0.6646839302,-0.9857004967,-0.6609676267,0.3441052029,0.5308524339,0.2781418652,0.3555299169,-1.0812232612,-0.1152819354,-0.0163780179,-0.2076090582,-0.1641192258,0.2552801621,0.4547978178,-0.5050322159,-0.0394559688,-0.0063575822,30.14
1,75556,-0.734303155,0.4355193322,-0.5308655466,-0.4711196069,0.6432143866,0.7138323697,-1.2345720713,-2.5514115987,-2.0577238257,0.1668307079,0.5675519546,-0.8580599159,-0.44806793,-0.2649362388,0.8888629392,0.8381206166,1.4250596545,-0.1696641826,2.5020273886,0.8645361206,-1.0048773785,1.1503535879,-0.1525552827,-1.3867446332,0.0047160148,0.2191458382,-0.0582573076,0.1580479887,29.95
1,75581,-2.8663637053,2.3469494314,-4.0533066885,3.9833588803,-3.4631857133,-1.280953016,-4.4747638346,1.2166552848,-2.3098286978,-5.5155070726,3.0483920345,-7.1282507685,0.0059558009,-7.4951873364,-0.2510880219,-7.5680148993,-12.2236328477,-4.8951751935,2.5249674694,0.2700131541,1.0497315623,0.4758402834,0.4044800594,0.2820297897,-0.5069010957,-0.3717410931,0.6152569644,0.8031628419,124.53
1,75851,-4.7936674313,3.4189106533,-5.0744445329,4.0359869427,-3.5278745991,-1.9232415022,-5.065980838,1.9968847599,-3.0973791636,-6.4472022738,3.7755784394,-7.4987834553,0.2313069221,-8.6582684316,1.3433076567,-6.1733308597,-10.7080182545,-3.5048941916,1.8840442573,0.342122343,1.168617819,0.2895309039,-0.3718882037,0.1447612766,0.0847348251,-0.1974314709,0.3286715223,0.8353949214,99.85
1,75978,-5.1407231181,3.5687512343,-5.8962454574,4.1647199301,-4.0911926395,-1.9899602906,-5.4724360171,2.4228206617,-2.9097352584,-6.2878033506,3.7043121519,-7.267549534,0.3292699381,-8.4589749556,1.3544872009,-5.9762209822,-10.5760149148,-3.5251612469,1.737976005,0.3189951997,1.1311302815,0.1180215102,-0.332704205,0.1399407339,0.3247578964,-0.1807691304,0.1778103829,0.6615553556,99.9
1,76575,-5.6224694191,3.4806231788,-6.200676594,4.3112336684,-5.2262863243,-1.3417635728,-5.220940942,2.6828435371,-2.9214843822,-6.561257411,3.2112638784,-6.8616605143,0.3264618346,-7.755253664,0.5046521926,-6.2766167857,-10.6117146971,-4.1467737451,2.1972877132,-0.1562885227,0.9495689862,-0.4289857498,-0.3506755004,0.1975495036,0.1592342295,-0.377790861,-0.2135617863,0.4595289181,219.8
1,76826,-6.6162929256,3.563427898,-7.0589012981,4.2843459552,-5.0962988729,-1.7686178036,-4.9375541273,2.7484595453,-3.7967595945,-6.8254901042,3.2595947541,-6.9438906182,0.4359751631,-6.947010309,1.0110040653,-6.1668374246,-10.5643466025,-4.0101881531,2.1435017952,-0.5416341558,1.2159761057,0.0411777442,-1.0590977022,0.2756620623,0.057424928,-0.265838484,-0.5146369364,0.3885902693,254.76
1,76845,1.1415720412,1.2911950419,-1.432900453,2.0582022224,0.9408237375,-0.9582738756,0.3911542044,-0.0925192026,-0.0328285936,-2.1553025438,1.0804386161,0.0444153215,0.4411765901,-5.0538247647,0.3151852567,0.8211953616,4.0273660391,1.0779789803,-1.107275855,-0.0059125766,-0.3665070649,-0.7144649007,-0.1439106672,-0.3051776195,0.69751406,-0.3125447226,0.1062474714,0.1250598633,1
1,76857,1.1402079537,1.1564310787,-1.4715779674,2.0762784045,0.7748090587,-1.0025319519,0.2649479294,0.0131622606,0.2488353393,-2.1006665128,0.7632048408,-0.944916479,-1.4190344714,-4.6836196959,0.5192823012,0.9084540834,4.1336666689,1.3062045251,-1.0947164743,-0.1250972583,-0.3878949806,-0.8668119362,-0.1215826399,-0.3561085863,0.6345728108,-0.3063110234,0.0940868179,0.1210647285,1
1,76867,1.0825662341,1.094861513,-1.3670200478,2.0125542956,0.7081420476,-0.8077120941,0.1519521091,0.1583525309,0.0098722842,-1.9252781238,2.6059370235,-0.3092188734,-1.7675489156,-4.4291945867,-0.1719397946,1.0555139365,3.9705869372,1.7622485717,-0.8808121028,-0.1357894043,-0.325283765,-0.7343436177,-0.1067253433,-0.2249990645,0.5691673272,-0.3350326493,0.0891401409,0.11233722,1
1,76876,-1.2983590026,1.0796711574,-0.1806779309,1.2878390838,1.8582734794,-2.2236950021,0.525166986,-0.0968743111,-0.1688933741,-2.544410419,0.7069995742,-0.8356959151,-1.0221173166,-4.9939917892,-0.4557068432,1.3153651394,3.6391995482,1.6234260947,-1.5393388316,-0.1875719936,-0.3329830536,-0.8512704276,-0.3707997989,0.2982416873,0.4429298772,-0.5228324505,0.0001048565,0.1356983461,1
1,77154,-0.7154137464,0.6085903128,1.1555008902,-0.2675650927,-0.5637475408,-0.6188979596,0.6983076987,0.0698369024,-0.1333410305,-1.0253353926,1.5006291808,-0.4178980267,-1.5902951515,-1.0749990414,0.2882342977,1.3777685091,0.2238868543,1.3110726751,-0.8960717864,-0.1869779929,0.1307486076,0.2393892945,-0.0902274075,0.4115723905,-0.2161259659,0.3538963292,-0.0623612632,0.0084330017,129
1,77171,1.1185596347,1.2918582627,-1.2988053261,2.1357717009,0.7722036976,-1.1472914417,0.3905776983,-0.1070723175,-0.0383392686,-2.1525188907,1.3527525896,0.0928485901,0.2731526946,-5.0122023587,0.3035524153,0.7314372721,4.1520855726,0.9853582884,-1.2292543184,-0.0235757903,-0.3463737796,-0.6635879863,-0.1023258086,0.017910575,0.6503016136,-0.3323656295,0.1059486767,0.1281237286,1
1,77182,-1.4108519022,2.2682706139,-2.2975536487,1.8713305269,0.2489570976,-1.2087986913,-1.3586484911,1.1029161318,-1.3173637708,-4.6269191641,3.3576397365,-2.9988149043,-1.9567863455,-6.7666333715,-0.8698995924,-0.868576752,-0.3703332689,0.4192655073,-0.8948936572,0.0580625903,0.1553809267,-0.6148804217,-0.1961255378,-0.4643755434,0.118473101,-0.484537035,0.3735959159,0.1876572489,1
1,77202,-0.3563261541,1.4353051301,-0.8135639655,1.9931171768,2.0558775401,-0.5435786659,0.4876910666,0.0854488054,-0.536351998,-2.2312093281,0.2739835702,-0.535839387,0.5956772217,-5.1418234929,0.7323667643,0.6239127806,4.0909832467,1.6340840281,0.2608473304,0.3032616484,-0.3128629418,-0.6878737973,-0.2670025086,-1.1584800633,0.2714599637,-0.1553971862,0.1143284164,0.1015255944,1
1,77627,-7.1390600679,2.7730816037,-6.7578450692,4.4464559741,-5.464428185,-1.7134014508,-6.4853654092,3.4093947986,-3.0534927136,-6.2607055148,2.3941676655,-6.1635373796,0.6028505209,-5.6063464293,0.2066217337,-6.5250810398,-11.4083675448,-4.6939777364,2.4312744916,-0.6169493012,1.303250309,-0.0161181524,-0.8766698885,0.3822298006,-1.0546238877,-0.6146060369,-0.7668481119,0.4094239441,106.9
1,78725,-4.3124790805,1.8864756983,-2.3386335614,-0.4752428915,-1.1854438615,-2.1120788976,-2.1227929655,0.2725651322,0.290273064,-3.8337413849,2.5097814039,-3.6112313649,-1.0242995299,-5.2919249548,1.6498073489,-3.262658419,-4.3331179597,-1.8630489679,-0.0095336066,-0.7187056149,0.5505406621,-0.0678702198,-1.1146918634,0.2690694332,-0.0205724593,-0.9634888623,-0.9188883538,0.0014535622,60
1,79540,-0.1143607036,1.0361294015,1.9844052612,3.1282432737,-0.7403435596,1.5486186962,-1.7012839547,-2.2038417484,-1.2422647754,0.2695618092,1.2934182966,0.9332157845,-0.1353259606,0.5214836899,0.3868841881,0.0598689536,0.3063393792,0.2650519889,0.2237182883,0.7328524984,-1.032934652,1.1964283101,-0.1128567182,0.2547189932,0.6966678861,0.4823704167,0.1299693145,0.2239243338,0.2
1,81372,-0.8852540886,1.7906492316,-0.9451489612,3.8534327466,-1.5435100749,0.1885821143,-2.9883827564,1.344058551,-2.2945347092,-1.8861759904,1.9042835931,-4.0024140307,-0.9369555884,-2.8019154231,0.7983280528,-2.3487399256,-6.4267343072,-0.8273084252,1.7323817579,0.3700405206,0.7461599052,0.550802012,-0.0348823421,-0.5676084045,-0.5283179527,0.2587824565,0.5068926949,0.1767355488,7.57
1,82289,-1.4648965476,1.9755275274,-1.0771445394,2.81919064,0.0698502284,-0.7890436297,-1.1961014495,0.673654375,-1.3637238765,-2.932895258,0.30136883,-3.2461414369,-0.4656401476,-5.4293618794,-1.3049829164,-0.9536234427,-2.7273430009,-0.6364369187,-0.9271240727,0.0489688003,0.1740994657,-0.2725052902,-0.0315494504,-0.4061659297,0.1577689798,-0.1043929204,0.07379556,-0.0415702518,1
1,83934,-0.4332224465,2.4283791182,-3.9964543974,4.871298541,-1.796307856,-0.5868675899,-4.6545426185,1.2852296707,-2.7435388159,-5.6389413128,4.343743498,-6.6557344697,-0.2931086628,-9.5051408257,-1.3961490593,-4.8503231592,-10.0062528282,-2.7895981123,0.9825838589,0.7450293299,0.7135588218,-0.4089535959,-0.3208895322,-0.8042302752,0.9628515757,0.1995580107,1.0945331821,0.5411475677,1
1,84204,-0.9378433055,3.4628894899,-6.4451039539,4.9321986662,-2.2339830698,-2.2915611213,-5.6955939285,1.3388246336,-4.3223765533,-8.0991193981,7.1829670088,-9.4459433825,-0.3146199675,-12.9914655818,-0.136358932,-6.3675243752,-12.7343938854,-3.8451296589,1.0076672599,1.1295322813,1.0665502494,-0.5216572893,-0.3199172929,-0.4058590881,0.90680216,1.1657838901,1.3744953323,0.7298893419,0
1,84204,-0.9378433055,3.4628894899,-6.4451039539,4.9321986662,-2.2339830698,-2.2915611213,-5.6955939285,1.3388246336,-4.3223765533,-8.0991193981,7.1829670088,-9.4459433825,-0.3146199675,-12.9914655818,-0.136358932,-6.3675243752,-12.7343938854,-3.8451296589,1.0076672599,1.1295322813,1.0665502494,-0.5216572893,-0.3199172929,-0.4058590881,0.90680216,1.1657838901,1.3744953323,0.7298893419,0
1,84204,-1.9274528197,1.827620567,-7.0194946845,5.3483032395,-2.73918788,-2.1072192964,-5.0158479756,1.2058681598,-4.3827125085,-8.3377069738,7.1903060894,-9.4248444605,-0.2232926464,-12.875494223,-0.0719181607,-6.2999613976,-12.7192071604,-3.7401761558,0.8440596103,2.1727090563,1.3769383229,-0.7920167256,-0.7714141875,-0.3795742715,0.718716522,1.111151256,1.2777072571,0.819081152,512.25
